Area,Item,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,years_since_1990,rain_temp_interaction,pesticides_per_rainfall,avg_temp_squared
Eritrea,Sorghum,3197.0,383.0,4.44,24.09,3,9226.47,0.011592689264771047,580.3281
Eritrea,Wheat,2038.0,383.0,4.44,24.09,3,9226.47,0.011592689264771047,580.3281
Eritrea,Maize,7689.0,383.0,4.44,24.13,4,9241.789999999999,0.011592689264771047,582.2569
Eritrea,Potatoes,80659.0,383.0,4.44,24.13,4,9241.789999999999,0.011592689264771047,582.2569
Eritrea,Sorghum,9028.0,383.0,4.44,24.13,4,9241.789999999999,0.011592689264771047,582.2569
Eritrea,Wheat,7449.0,383.0,4.44,24.13,4,9241.789999999999,0.011592689264771047,582.2569
Eritrea,Maize,3366.0,383.0,4.44,24.37,5,9333.710000000001,0.011592689264771047,593.8969000000001
Eritrea,Potatoes,79816.0,383.0,4.44,24.37,5,9333.710000000001,0.011592689264771047,593.8969000000001
Eritrea,Sorghum,4820.0,383.0,4.44,24.37,5,9333.710000000001,0.011592689264771047,593.8969000000001
Eritrea,Wheat,5124.0,383.0,4.44,24.37,5,9333.710000000001,0.011592689264771047,593.8969000000001
Eritrea,Maize,3974.0,383.0,4.44,24.36,6,9329.88,0.011592689264771047,593.4096
Eritrea,Potatoes,79592.0,383.0,4.44,24.36,6,9329.88,0.011592689264771047,593.4096
Eritrea,Sorghum,2463.0,383.0,4.44,24.36,6,9329.88,0.011592689264771047,593.4096
Eritrea,Wheat,3665.0,383.0,4.44,24.36,6,9329.88,0.011592689264771047,593.4096
Eritrea,Maize,2495.0,383.0,30.92,24.32,7,9314.56,0.08073107028529747,591.4624
Eritrea,Potatoes,80769.0,383.0,30.92,24.32,7,9314.56,0.08073107028529747,591.4624
Eritrea,Sorghum,2850.0,383.0,30.92,24.32,7,9314.56,0.08073107028529747,591.4624
Eritrea,Wheat,3434.0,383.0,30.92,24.32,7,9314.56,0.08073107028529747,591.4624
Eritrea,Maize,7532.0,383.0,19.61,24.78,8,9490.74,0.05120104425273879,614.0484
Eritrea,Potatoes,83333.0,383.0,19.61,24.78,8,9490.74,0.05120104425273879,614.0484
Eritrea,Sorghum,11420.0,383.0,19.61,24.78,8,9490.74,0.05120104425273879,614.0484
Eritrea,Wheat,9552.0,383.0,19.61,24.78,8,9490.74,0.05120104425273879,614.0484
Eritrea,Maize,7920.0,383.0,22.28,24.68,9,9452.44,0.05817232360790516,609.1024
Eritrea,Potatoes,80000.0,383.0,22.28,24.68,9,9452.44,0.05817232360790516,609.1024
Eritrea,Sorghum,8766.0,383.0,22.28,24.68,9,9452.44,0.05817232360790516,609.1024
Eritrea,Wheat,7700.0,383.0,22.28,24.68,9,9452.44,0.05817232360790516,609.1024
Eritrea,Maize,2358.0,383.0,24.96,24.76,10,9483.08,0.06516971262357778,613.0576000000001
Eritrea,Potatoes,70012.0,383.0,24.96,24.76,10,9483.08,0.06516971262357778,613.0576000000001
Eritrea,Sorghum,4118.0,383.0,24.96,24.76,10,9483.08,0.06516971262357778,613.0576000000001
Eritrea,Wheat,5943.0,383.0,24.96,24.76,10,9483.08,0.06516971262357778,613.0576000000001
Eritrea,Maize,7851.0,383.0,27.63,24.61,11,9425.63,0.07214099197874414,605.6521
Eritrea,Potatoes,58050.0,383.0,27.63,24.61,11,9425.63,0.07214099197874414,605.6521
Eritrea,Sorghum,4750.0,383.0,27.63,24.61,11,9425.63,0.07214099197874414,605.6521
Eritrea,Wheat,11658.0,383.0,27.63,24.61,11,9425.63,0.07214099197874414,605.6521
Eritrea,Maize,2076.0,383.0,27.63,24.86,12,9521.38,0.07214099197874414,618.0196
Eritrea,Potatoes,61120.0,383.0,27.63,24.86,12,9521.38,0.07214099197874414,618.0196
Eritrea,Sorghum,1562.0,383.0,27.63,24.86,12,9521.38,0.07214099197874414,618.0196
Eritrea,Wheat,1706.0,383.0,27.63,24.86,12,9521.38,0.07214099197874414,618.0196
Eritrea,Maize,2409.0,383.0,27.63,24.79,14,9494.57,0.07214099197874414,614.5441
Eritrea,Potatoes,64000.0,383.0,27.63,24.79,14,9494.57,0.07214099197874414,614.5441
Eritrea,Sorghum,2680.0,383.0,27.63,24.79,14,9494.57,0.07214099197874414,614.5441
Eritrea,Wheat,2980.0,383.0,27.63,24.79,14,9494.57,0.07214099197874414,614.5441
Eritrea,Maize,4906.0,383.0,27.63,24.85,15,9517.550000000001,0.07214099197874414,617.5225
Eritrea,Potatoes,79311.0,383.0,27.63,24.85,15,9517.550000000001,0.07214099197874414,617.5225
Eritrea,Sorghum,7907.0,383.0,27.63,24.85,15,9517.550000000001,0.07214099197874414,617.5225
Eritrea,Wheat,11565.0,383.0,27.63,24.85,15,9517.550000000001,0.07214099197874414,617.5225
Eritrea,Maize,9755.0,383.0,27.63,24.7,16,9460.1,0.07214099197874414,610.0899999999999
Eritrea,Potatoes,78493.0,383.0,27.63,24.7,16,9460.1,0.07214099197874414,610.0899999999999
Eritrea,Sorghum,7928.0,383.0,27.63,24.7,16,9460.1,0.07214099197874414,610.0899999999999
Eritrea,Wheat,11604.0,383.0,27.63,24.7,16,9460.1,0.07214099197874414,610.0899999999999
Eritrea,Maize,8321.0,383.0,27.63,24.7,17,9460.1,0.07214099197874414,610.0899999999999
Eritrea,Potatoes,24508.0,383.0,27.63,24.7,17,9460.1,0.07214099197874414,610.0899999999999
Eritrea,Sorghum,10693.0,383.0,27.63,24.7,17,9460.1,0.07214099197874414,610.0899999999999
Eritrea,Wheat,8395.0,383.0,27.63,24.7,17,9460.1,0.07214099197874414,610.0899999999999
Eritrea,Maize,2123.0,383.0,27.63,24.79,18,9494.57,0.07214099197874414,614.5441
Eritrea,Potatoes,8406.0,383.0,27.63,24.79,18,9494.57,0.07214099197874414,614.5441
Eritrea,Sorghum,2727.0,383.0,27.63,24.79,18,9494.57,0.07214099197874414,614.5441
Eritrea,Wheat,3307.0,383.0,27.63,24.79,18,9494.57,0.07214099197874414,614.5441
Eritrea,Maize,8689.0,383.0,27.63,25.3,19,9689.9,0.07214099197874414,640.09
Eritrea,Potatoes,12000.0,383.0,27.63,25.3,19,9689.9,0.07214099197874414,640.09
Eritrea,Sorghum,2358.0,383.0,27.63,25.3,19,9689.9,0.07214099197874414,640.09
Eritrea,Wheat,10706.0,383.0,27.63,25.3,19,9689.9,0.07214099197874414,640.09
Eritrea,Maize,9000.0,383.0,27.63,25.22,20,9659.26,0.07214099197874414,636.0483999999999
Eritrea,Potatoes,15729.0,383.0,27.63,25.22,20,9659.26,0.07214099197874414,636.0483999999999
Eritrea,Sorghum,1320.0,383.0,27.63,25.22,20,9659.26,0.07214099197874414,636.0483999999999
Eritrea,Wheat,11786.0,383.0,27.63,25.22,20,9659.26,0.07214099197874414,636.0483999999999
Eritrea,Maize,9524.0,383.0,27.63,24.78,21,9490.74,0.07214099197874414,614.0484
Eritrea,Potatoes,18180.0,383.0,27.63,24.78,21,9490.74,0.07214099197874414,614.0484
Eritrea,Sorghum,1124.0,383.0,27.63,24.78,21,9490.74,0.07214099197874414,614.0484
Eritrea,Wheat,11154.0,383.0,27.63,24.78,21,9490.74,0.07214099197874414,614.0484
Eritrea,Maize,10476.0,383.0,27.63,25.16,22,9636.28,0.07214099197874414,633.0256
Eritrea,Potatoes,14209.0,383.0,27.63,25.16,22,9636.28,0.07214099197874414,633.0256
Eritrea,Sorghum,1269.0,383.0,27.63,25.16,22,9636.28,0.07214099197874414,633.0256
Eritrea,Wheat,12692.0,383.0,27.63,25.16,22,9636.28,0.07214099197874414,633.0256
Eritrea,Maize,10000.0,383.0,27.63,25.87,23,9908.210000000001,0.07214099197874414,669.2569000000001
Eritrea,Potatoes,12819.0,383.0,27.63,25.87,23,9908.210000000001,0.07214099197874414,669.2569000000001
Eritrea,Sorghum,1200.0,383.0,27.63,25.87,23,9908.210000000001,0.07214099197874414,669.2569000000001
Eritrea,Wheat,12000.0,383.0,27.63,25.87,23,9908.210000000001,0.07214099197874414,669.2569000000001
Estonia,Potatoes,144514.0,626.0,469.0,6.51,2,4075.2599999999998,0.7492012767584644,42.3801
Estonia,Wheat,20562.0,626.0,469.0,6.51,2,4075.2599999999998,0.7492012767584644,42.3801
Estonia,Potatoes,126432.0,626.0,170.0,5.26,3,3292.7599999999998,0.27156549477385705,27.667599999999997
Estonia,Wheat,20994.0,626.0,170.0,5.26,3,3292.7599999999998,0.27156549477385705,27.667599999999997
Estonia,Potatoes,140959.0,626.0,176.0,5.35,4,3349.1,0.2811501592952873,28.622499999999995
Estonia,Wheat,16686.0,626.0,176.0,5.35,4,3349.1,0.2811501592952873,28.622499999999995
Estonia,Potatoes,145590.0,626.0,154.0,6.23,5,3899.9800000000005,0.24600638938337638,38.812900000000006
Estonia,Wheat,19974.0,626.0,154.0,6.23,5,3899.9800000000005,0.24600638938337638,38.812900000000006
Estonia,Potatoes,141758.0,626.0,133.0,4.63,6,2898.38,0.2124600635583705,21.436899999999998
Estonia,Wheat,22046.0,626.0,133.0,4.63,6,2898.38,0.2124600635583705,21.436899999999998
Estonia,Potatoes,124153.0,626.0,200.0,5.95,7,3724.7000000000003,0.31948881738100826,35.4025
Estonia,Wheat,21850.0,626.0,200.0,5.95,7,3724.7000000000003,0.31948881738100826,35.4025
Estonia,Potatoes,97147.0,626.0,195.0,5.5,8,3443.0,0.31150159694648305,30.25
Estonia,Wheat,17666.0,626.0,195.0,5.5,8,3443.0,0.31150159694648305,30.25
Estonia,Potatoes,129807.0,626.0,187.0,6.55,9,4100.3,0.29872204425124277,42.902499999999996
Estonia,Wheat,13377.0,626.0,187.0,6.55,9,4100.3,0.29872204425124277,42.902499999999996
Estonia,Potatoes,152654.0,626.0,315.0,7.12,10,4457.12,0.503194887375088,50.6944
Estonia,Wheat,21285.0,626.0,315.0,7.12,10,4457.12,0.503194887375088,50.6944
Estonia,Potatoes,155249.0,626.0,329.0,6.08,11,3806.08,0.5255591045917586,36.9664
Estonia,Wheat,22302.0,626.0,329.0,6.08,11,3806.08,0.5255591045917586,36.9664
Estonia,Potatoes,131599.0,626.0,331.0,6.34,12,3968.8399999999997,0.5287539927655687,40.1956
Estonia,Wheat,23025.0,626.0,331.0,6.34,12,3968.8399999999997,0.5287539927655687,40.1956
Estonia,Potatoes,103416.0,626.0,351.0,6.03,14,3774.78,0.5607028745036695,36.3609
Estonia,Wheat,25083.0,626.0,351.0,6.03,14,3774.78,0.5607028745036695,36.3609
Estonia,Potatoes,150277.0,626.0,386.0,6.04,15,3781.04,0.6166134175453459,36.4816
Estonia,Wheat,30818.0,626.0,386.0,6.04,15,3781.04,0.6166134175453459,36.4816
Estonia,Potatoes,132608.0,626.0,452.0,6.7,16,4194.2,0.7220447272810787,44.89
Estonia,Wheat,24173.0,626.0,452.0,6.7,16,4194.2,0.7220447272810787,44.89
Estonia,Potatoes,171977.0,626.0,460.0,6.97,17,4363.22,0.734824279976319,48.5809
Estonia,Wheat,34746.0,626.0,460.0,6.97,17,4363.22,0.734824279976319,48.5809
Estonia,Potatoes,142273.0,626.0,551.0,7.39,18,4626.139999999999,0.8801916918846778,54.6121
Estonia,Wheat,31831.0,626.0,551.0,7.39,18,4626.139999999999,0.8801916918846778,54.6121
Estonia,Potatoes,152752.0,626.0,402.0,6.14,19,3843.64,0.6421725229358266,37.6996
Estonia,Wheat,30146.0,626.0,402.0,6.14,19,3843.64,0.6421725229358266,37.6996
Estonia,Potatoes,174562.0,626.0,514.0,5.06,20,3167.56,0.8210862606691913,25.603599999999997
Estonia,Wheat,27440.0,626.0,514.0,5.06,20,3167.56,0.8210862606691913,25.603599999999997
Estonia,Potatoes,178361.0,626.0,460.0,6.98,21,4369.4800000000005,0.734824279976319,48.720400000000005
Estonia,Wheat,28065.0,626.0,460.0,6.98,21,4369.4800000000005,0.734824279976319,48.720400000000005
Estonia,Potatoes,182175.0,626.0,553.0,5.57,22,3486.82,0.8833865800584879,31.024900000000002
Estonia,Wheat,38994.0,626.0,553.0,5.57,22,3486.82,0.8833865800584879,31.024900000000002
Estonia,Potatoes,193558.0,626.0,567.0,7.28,23,4557.28,0.9057507972751585,52.998400000000004
Estonia,Wheat,32754.0,626.0,567.0,7.28,23,4557.28,0.9057507972751585,52.998400000000004
Finland,Potatoes,214976.0,536.0,2001.0,6.07,0,3253.52,3.7332089482589383,36.8449
Finland,Wheat,34847.0,536.0,2001.0,6.07,0,3253.52,3.7332089482589383,36.8449
Finland,Potatoes,185663.0,536.0,1738.0,5.62,1,3012.32,3.242537307383326,31.584400000000002
Finland,Wheat,36391.0,536.0,1738.0,5.62,1,3012.32,3.242537307383326,31.584400000000002
Finland,Potatoes,192894.0,536.0,1372.0,5.8,2,3108.7999999999997,2.559701487761751,33.64
Finland,Wheat,24152.0,536.0,1372.0,5.8,2,3108.7999999999997,2.559701487761751,33.64
Finland,Potatoes,213516.0,536.0,1200.0,4.74,3,2540.6400000000003,2.238805965972377,22.4676
Finland,Wheat,36212.0,536.0,1200.0,4.74,3,2540.6400000000003,2.238805965972377,22.4676
Finland,Potatoes,198795.0,536.0,1247.0,4.66,4,2497.76,2.3264925329729618,21.715600000000002
Finland,Wheat,37953.0,536.0,1247.0,4.66,4,2497.76,2.3264925329729618,21.715600000000002
Finland,Potatoes,221053.0,536.0,1041.0,5.63,5,3017.68,1.942164175481037,31.6969
Finland,Wheat,37686.0,536.0,1041.0,5.63,5,3017.68,1.942164175481037,31.6969
Finland,Potatoes,220029.0,536.0,909.0,4.2,6,2251.2000000000003,1.6958955192240754,17.64
Finland,Wheat,40827.0,536.0,909.0,4.2,6,2251.2000000000003,1.6958955192240754,17.64
Finland,Potatoes,227139.0,536.0,999.0,5.36,7,2872.96,1.8638059666720037,28.729600000000005
Finland,Wheat,37188.0,536.0,999.0,5.36,7,2872.96,1.8638059666720037,28.729600000000005
Finland,Potatoes,180091.0,536.0,1164.0,4.71,8,2524.56,2.1716417869932054,22.1841
Finland,Wheat,28929.0,536.0,1164.0,4.71,8,2524.56,2.1716417869932054,22.1841
Finland,Potatoes,244923.0,536.0,1139.0,5.7,9,3055.2000000000003,2.1249999960354478,32.49
Finland,Wheat,21589.0,536.0,1139.0,5.7,9,3055.2000000000003,2.1249999960354478,32.49
Finland,Potatoes,243851.0,536.0,1147.48,6.57,10,3521.52,2.1408208915283193,43.1649
Finland,Wheat,36007.0,536.0,1147.48,6.57,10,3521.52,2.1408208915283193,43.1649
Finland,Potatoes,244267.0,536.0,1423.27,5.35,11,2867.6,2.655354472657921,28.622499999999995
Finland,Wheat,33811.0,536.0,1423.27,5.35,11,2867.6,2.655354472657921,28.622499999999995
Finland,Potatoes,261779.0,536.0,1620.36,5.54,12,2969.44,3.0230596958525005,30.6916
Finland,Wheat,32585.0,536.0,1620.36,5.54,12,2969.44,3.0230596958525005,30.6916
Finland,Potatoes,226886.0,536.0,1489.12,5.4,14,2894.4,2.778208950040655,29.160000000000004
Finland,Wheat,34738.0,536.0,1489.12,5.4,14,2894.4,2.778208950040655,29.160000000000004
Finland,Potatoes,256990.0,536.0,1431.04,5.8,15,3108.7999999999997,2.669850741287592,33.64
Finland,Wheat,37304.0,536.0,1431.04,5.8,15,3108.7999999999997,2.669850741287592,33.64
Finland,Potatoes,205607.0,536.0,1645.3,5.91,16,3167.76,3.06958954651196,34.9281
Finland,Wheat,35575.0,536.0,1645.3,5.91,16,3167.76,3.06958954651196,34.9281
Finland,Potatoes,256996.0,536.0,1479.45,6.23,17,3339.28,2.7601679052981942,38.812900000000006
Finland,Wheat,39329.0,536.0,1479.45,6.23,17,3339.28,2.7601679052981942,38.812900000000006
Finland,Potatoes,261221.0,536.0,1621.86,6.77,18,3628.72,3.0258582033099657,45.832899999999995
Finland,Wheat,36408.0,536.0,1621.86,6.77,18,3628.72,3.0258582033099657,45.832899999999995
Finland,Potatoes,286098.0,536.0,1693.8,5.49,19,2942.6400000000003,3.16007462097001,30.140100000000004
Finland,Wheat,41027.0,536.0,1693.8,5.49,19,2942.6400000000003,3.16007462097001,30.140100000000004
Finland,Potatoes,261548.0,536.0,1746.71,4.36,20,2336.96,3.2587873073530087,19.009600000000002
Finland,Wheat,34299.0,536.0,1746.71,4.36,20,2336.96,3.2587873073530087,19.009600000000002
Finland,Potatoes,275943.0,536.0,1707.54,6.38,21,3419.68,3.185708949280394,40.7044
Finland,Wheat,38469.0,536.0,1707.54,6.38,21,3419.68,3.185708949280394,40.7044
Finland,Potatoes,236522.0,536.0,1545.25,5.12,22,2744.32,2.882929099099013,26.2144
Finland,Wheat,39028.0,536.0,1545.25,5.12,22,2744.32,2.882929099099013,26.2144
Finland,Potatoes,281312.0,536.0,1475.39,6.17,23,3307.12,2.7525932784466547,38.0689
Finland,Wheat,38215.0,536.0,1475.39,6.17,23,3307.12,2.7525932784466547,38.0689
France,Maize,60186.0,867.0,97701.0,11.96,0,10369.320000000002,112.6885811849036,143.04160000000002
France,Potatoes,290790.0,867.0,97701.0,11.96,0,10369.320000000002,112.6885811849036,143.04160000000002
France,Rice,59461.0,867.0,97701.0,11.96,0,10369.320000000002,112.6885811849036,143.04160000000002
France,Sorghum,41296.0,867.0,97701.0,11.96,0,10369.320000000002,112.6885811849036,143.04160000000002
France,Soybeans,20940.0,867.0,97701.0,11.96,0,10369.320000000002,112.6885811849036,143.04160000000002
France,Wheat,64787.0,867.0,97701.0,11.96,0,10369.320000000002,112.6885811849036,143.04160000000002
France,Maize,72866.0,867.0,103434.0,10.6,1,9190.199999999999,119.30103792468162,112.36
France,Potatoes,321625.0,867.0,103434.0,10.6,1,9190.199999999999,119.30103792468162,112.36
France,Rice,53273.0,867.0,103434.0,10.6,1,9190.199999999999,119.30103792468162,112.36
France,Sorghum,54849.0,867.0,103434.0,10.6,1,9190.199999999999,119.30103792468162,112.36
France,Soybeans,24308.0,867.0,103434.0,10.6,1,9190.199999999999,119.30103792468162,112.36
France,Wheat,66764.0,867.0,103434.0,10.6,1,9190.199999999999,119.30103792468162,112.36
France,Maize,79812.0,867.0,85249.0,11.15,2,9667.050000000001,98.32641280469849,124.3225
France,Potatoes,365434.0,867.0,85249.0,11.15,2,9667.050000000001,98.32641280469849,124.3225
France,Rice,52448.0,867.0,85249.0,11.15,2,9667.050000000001,98.32641280469849,124.3225
France,Sorghum,56007.0,867.0,85249.0,11.15,2,9667.050000000001,98.32641280469849,124.3225
France,Soybeans,17425.0,867.0,85249.0,11.15,2,9667.050000000001,98.32641280469849,124.3225
France,Wheat,63992.0,867.0,85249.0,11.15,2,9667.050000000001,98.32641280469849,124.3225
France,Maize,80479.0,867.0,91953.0,10.7,3,9276.9,106.05882340708325,114.48999999999998
France,Potatoes,360076.0,867.0,91953.0,10.7,3,9276.9,106.05882340708325,114.48999999999998
France,Rice,49628.0,867.0,91953.0,10.7,3,9276.9,106.05882340708325,114.48999999999998
France,Sorghum,61242.0,867.0,91953.0,10.7,3,9276.9,106.05882340708325,114.48999999999998
France,Soybeans,24636.0,867.0,91953.0,10.7,3,9276.9,106.05882340708325,114.48999999999998
France,Wheat,64739.0,867.0,91953.0,10.7,3,9276.9,106.05882340708325,114.48999999999998
France,Maize,77983.0,867.0,89515.0,11.96,4,10369.320000000002,103.24682802393676,143.04160000000002
France,Potatoes,335302.0,867.0,89515.0,11.96,4,10369.320000000002,103.24682802393676,143.04160000000002
France,Rice,45700.0,867.0,89515.0,11.96,4,10369.320000000002,103.24682802393676,143.04160000000002
France,Sorghum,55026.0,867.0,89515.0,11.96,4,10369.320000000002,103.24682802393676,143.04160000000002
France,Soybeans,25978.0,867.0,89515.0,11.96,4,10369.320000000002,103.24682802393676,143.04160000000002
France,Wheat,66685.0,867.0,89515.0,11.96,4,10369.320000000002,103.24682802393676,143.04160000000002
France,Maize,77182.0,867.0,84011.0,11.69,5,10135.23,96.8985004649383,136.65609999999998
France,Potatoes,347354.0,867.0,84011.0,11.69,5,10135.23,96.8985004649383,136.65609999999998
France,Rice,48627.0,867.0,84011.0,11.69,5,10135.23,96.8985004649383,136.65609999999998
France,Sorghum,55990.0,867.0,84011.0,11.69,5,10135.23,96.8985004649383,136.65609999999998
France,Soybeans,25723.0,867.0,84011.0,11.69,5,10135.23,96.8985004649383,136.65609999999998
France,Wheat,65079.0,867.0,84011.0,11.69,5,10135.23,96.8985004649383,136.65609999999998
France,Maize,83856.0,867.0,97890.0,10.14,6,8791.380000000001,112.90657426423694,102.81960000000001
France,Potatoes,361751.0,867.0,97890.0,10.14,6,8791.380000000001,112.90657426423694,102.81960000000001
France,Rice,52455.0,867.0,97890.0,10.14,6,8791.380000000001,112.90657426423694,102.81960000000001
France,Sorghum,62667.0,867.0,97890.0,10.14,6,8791.380000000001,112.90657426423694,102.81960000000001
France,Soybeans,26717.0,867.0,97890.0,10.14,6,8791.380000000001,112.90657426423694,102.81960000000001
France,Wheat,71361.0,867.0,97890.0,10.14,6,8791.380000000001,112.90657426423694,102.81960000000001
France,Maize,90651.0,867.0,109792.0,11.59,7,10048.53,126.63437124955666,134.3281
France,Potatoes,397848.0,867.0,109792.0,11.59,7,10048.53,126.63437124955666,134.3281
France,Rice,58919.0,867.0,109792.0,11.59,7,10048.53,126.63437124955666,134.3281
France,Sorghum,66645.0,867.0,109792.0,11.59,7,10048.53,126.63437124955666,134.3281
France,Soybeans,27641.0,867.0,109792.0,11.59,7,10048.53,126.63437124955666,134.3281
France,Wheat,66288.0,867.0,109792.0,11.59,7,10048.53,126.63437124955666,134.3281
France,Maize,84528.0,867.0,107753.0,11.25,8,9753.75,124.28258347833612,126.5625
France,Potatoes,373559.0,867.0,107753.0,11.25,8,9753.75,124.28258347833612,126.5625
France,Rice,58281.0,867.0,107753.0,11.25,8,9753.75,124.28258347833612,126.5625
France,Sorghum,55734.0,867.0,107753.0,11.25,8,9753.75,124.28258347833612,126.5625
France,Soybeans,25506.0,867.0,107753.0,11.25,8,9753.75,124.28258347833612,126.5625
France,Wheat,76063.0,867.0,107753.0,11.25,8,9753.75,124.28258347833612,126.5625
France,Maize,89523.0,867.0,114695.0,11.83,9,10256.61,132.28950388432582,139.9489
France,Potatoes,397361.0,867.0,114695.0,11.83,9,10256.61,132.28950388432582,139.9489
France,Rice,60915.0,867.0,114695.0,11.83,9,10256.61,132.28950388432582,139.9489
France,Sorghum,62061.0,867.0,114695.0,11.83,9,10256.61,132.28950388432582,139.9489
France,Soybeans,26622.0,867.0,114695.0,11.83,9,10256.61,132.28950388432582,139.9489
France,Wheat,72395.0,867.0,114695.0,11.83,9,10256.61,132.28950388432582,139.9489
France,Maize,90766.0,867.0,97878.0,11.74,10,10178.58,112.89273343380307,137.82760000000002
France,Potatoes,395987.0,867.0,97878.0,11.74,10,10178.58,112.89273343380307,137.82760000000002
France,Rice,58358.0,867.0,97878.0,11.74,10,10178.58,112.89273343380307,137.82760000000002
France,Sorghum,62275.0,867.0,97878.0,11.74,10,10178.58,112.89273343380307,137.82760000000002
France,Soybeans,25875.0,867.0,97878.0,11.74,10,10178.58,112.89273343380307,137.82760000000002
France,Wheat,71175.0,867.0,97878.0,11.74,10,10178.58,112.89273343380307,137.82760000000002
France,Maize,85711.0,867.0,99694.0,11.37,11,9857.789999999999,114.98731243946101,129.27689999999998
France,Potatoes,374385.0,867.0,99694.0,11.37,11,9857.789999999999,114.98731243946101,129.27689999999998
